Gene,GSM158635,GSM158636,GSM158637,GSM158638,GSM158639,GSM158640,GSM158641,GSM158642,GSM158643
ADRB2,385.0,188.0,1225.0,1300.0,729.0,346.3333333,357.6666667,790.3333332999998,444.0
ADRB3,190.0,163.0,13.0,85.0,138.66666669999998,47.6666667,146.0,132.6666667,5.6666667
ADRM1,1449.0,996.0,775.0,659.0,934.0,1020.666667,1186.333333,928.6666667000003,921.0
ADSL,6323.0,6009.0,8261.0,11707.0,5369.333333,2578.0,4147.333333,2585.666667,7242.0
ADTRP,493.0,1117.0,860.0,675.0,481.6666667,399.6666667,921.6666667000003,655.6666667000002,685.3333332999998
AEBP1,280.0,110.0,138.0,29.0,2308.666667,114.6666667,30.3333333,81.66666670000002,12.6666667
AEN,479.0,285.0,431.0,328.0,315.0,198.6666667,521.0,393.3333333,480.33333330000005
AFAP1,177.0,155.0,75.0,133.0,342.0,243.6666667,236.0,398.3333333,223.6666667
AFF1,3573.0,3738.0,2146.0,2269.0,4330.666667,1748.0,2686.666667,2915.0,3299.333333
AFF2,594.0,822.0,824.0,672.0,418.0,373.3333333,606.0,419.0,524.6666667
AFF3,-29.0,-27.0,-174.0,-23.0,-89.0,-9.6666667,-154.66666669999995,-61.6666667,-136.33333330000002
AFF4,92.0,243.0,266.0,236.0,110.0,69.66666670000001,174.0,144.66666669999995,208.6666667
AFG3L2,1087.0,1276.0,1743.0,1817.0,1805.0,1583.666667,1556.666667,1257.0,1133.0
AFM,69.0,351.0,225.0,187.0,168.33333330000005,157.66666669999995,186.6666667,212.3333333,142.66666669999995
AFP,130.0,120.0,187.0,222.0,172.0,170.0,174.33333330000005,260.3333333,195.6666667
AFTPH,6002.0,5850.0,6749.0,5059.0,5401.333333,8554.0,6498.333333,6705.666667,4923.0
AGA,1456.0,1658.0,1888.0,1601.0,2548.333333,3884.0,894.3333332999997,708.6666667000002,1974.0
AGAP1,258.0,277.0,697.0,601.0,617.6666667000002,1424.0,565.0,774.6666667000002,998.3333332999997
AGAP11,974.0,1776.0,1919.0,1414.0,819.0,1039.333333,1451.0,962.0,1014.333333
AGAP2,209.0,131.0,79.0,148.0,88.66666670000002,195.6666667,226.6666667,169.66666669999995,170.66666669999995
AGBL2,195.0,184.0,160.0,302.0,143.0,165.0,184.0,145.0,155.0
AGBL3,-13.0,52.0,29.0,25.0,-14.6666667,-7.3333333,19.3333333,26.3333333,-0.3333333
AGBL5,77.0,-97.0,-33.0,-124.0,182.6666667,353.6666667,596.6666667000002,448.6666667,157.0
AGER,154.0,76.0,58.0,222.0,83.33333329999998,90.6666667,204.6666667,95.6666667,104.6666667
AGFG1,2553.0,2861.0,4479.0,3985.0,2704.333333,1569.0,5425.666667,4984.666667,2746.333333
AGFG2,393.0,455.0,358.0,353.0,719.0,446.33333330000005,2306.333333,762.3333332999998,407.0
AGGF1,1316.0,1889.0,1502.0,1810.0,1609.333333,978.3333332999997,973.0,1330.0,2741.666667
AGK,1618.0,2377.0,2413.0,2921.0,581.6666667000002,1065.666667,4648.666667,3622.666667,1445.666667
AGL,1181.0,1757.0,440.0,1383.0,1329.666667,3689.666667,1102.333333,2355.0,7697.666667
AGMAT,917.0,1078.0,364.0,1492.0,270.6666667,438.33333330000005,1264.0,782.0,634.0
AGO1,1506.0,1259.0,860.0,857.0,1279.333333,1351.666667,1781.0,1532.0,783.6666667000002
AGO2,1209.0,1586.0,2116.0,3852.0,742.6666667000002,1571.333333,5277.666667,3188.666667,2347.666667
AGO3,266.0,309.0,160.0,175.0,331.6666667,465.0,323.3333333,286.0,179.33333330000005
AGO4,282.0,221.0,272.0,440.0,369.3333333,275.0,284.0,245.6666667,227.0
AGPAT1,1971.0,2052.0,2729.0,1619.0,2839.333333,2623.333333,1745.6666670000004,1033.0,1192.0
AGPAT2,715.0,1167.0,1414.0,1065.0,680.0,569.0,1187.0,767.6666667000002,714.3333332999998
AGPAT3,209.0,292.0,140.0,160.0,157.33333330000005,211.3333333,144.33333330000005,194.0,220.6666667
AGPAT4,254.0,324.0,123.0,66.0,268.3333333,197.6666667,163.0,209.3333333,183.3333333
AGPAT5,1161.0,839.0,644.0,3360.0,1111.666667,3985.666667,3505.333333,5565.0,2044.666667
AGPS,634.0,492.0,455.0,488.0,555.3333332999998,638.6666667000002,757.3333332999998,870.0,490.33333330000005
AGR2,20528.0,21914.0,8313.0,4014.0,491.0,10794.66667,5776.333333,2894.666667,9236.333333
AGRN,429.0,600.0,987.0,517.0,2319.0,1004.666667,588.3333332999998,633.0,809.0
AGRP,358.0,375.0,255.0,243.0,227.6666667,207.3333333,391.3333333,210.6666667,234.3333333
AGT,258.0,284.0,393.0,347.0,272.3333333,481.6666667,225.6666667,228.3333333,345.3333333
AGTPBP1,225.0,568.0,674.0,1026.0,1292.0,755.3333332999998,745.3333332999998,1698.3333329999996,1273.0
AGTR1,1264.0,704.0,407.0,347.0,488.0,184.0,261.3333333,221.6666667,900.0
AGTR2,233.0,277.0,228.0,313.0,123.6666667,129.6666667,181.0,212.0,218.6666667
AGXT,503.0,431.0,788.0,685.0,355.6666667,244.0,701.3333332999998,393.6666667,458.6666667
AHCTF1,636.0,743.0,263.0,445.0,289.3333333,561.3333332999998,744.3333332999998,517.6666667,679.6666667000002
AHCY,2341.0,2644.0,2542.0,3749.0,2770.0,4479.0,3117.333333,3095.333333,2805.0
AHCYL1,13708.0,5549.0,8684.0,7385.0,8224.333333,6437.0,15272.66667,18142.0,11634.66667
AHCYL2,545.0,604.0,1447.0,1047.0,975.3333332999997,1438.333333,995.6666667000003,1085.0,544.0
AHDC1,426.0,221.0,196.0,528.0,136.0,49.3333333,196.6666667,243.6666667,304.6666667
AHI1,1817.0,2451.0,1750.0,1480.0,1434.666667,2659.333333,1437.333333,955.0,1264.0
AHNAK,2613.0,1353.0,2938.0,2653.0,10250.33333,3643.0,3521.0,4436.333333,2834.333333
AHNAK2,545.0,235.0,1651.0,268.0,3658.333333,353.3333333,3647.666667,4347.333333,447.33333330000005
AHR,2583.0,1705.0,497.0,234.0,1469.333333,2524.0,1636.333333,2023.666667,997.0
AHSA1,3768.0,3290.0,5283.0,6839.0,2654.0,2684.333333,4543.0,2902.0,2123.333333
AHSG,92.0,102.0,29.0,104.0,-13.3333333,115.0,111.3333333,54.6666667,43.6666667
AHSP,214.0,196.0,191.0,203.0,196.3333333,200.6666667,282.3333333,109.0,169.66666669999995
AICDA,230.0,122.0,133.0,201.0,93.6666667,28.6666667,188.0,147.66666669999995,58.0
AIDA,217.0,109.0,146.0,150.0,509.6666667,1137.333333,140.66666669999998,727.6666667000002,807.3333332999998
AIF1,1474.0,272.0,499.0,288.0,6861.333333,2482.666667,428.6666667,289.6666667,388.0
AIFM1,367.0,354.0,548.0,374.0,775.6666667000002,794.3333332999998,365.3333333,412.0,542.6666667000002
AIM2,338.0,525.0,566.0,585.0,678.6666667000002,330.6666667,380.6666667,281.6666667,406.6666667
AIMP1,2202.0,1970.0,3314.0,4440.0,2175.0,1284.0,1640.333333,2410.333333,4998.0
AIMP2,3295.0,2304.0,5428.0,6298.0,3421.333333,2817.666667,6149.0,7615.666667,3512.666667
AIP,1992.0,2521.0,2454.0,2317.0,1562.0,1267.666667,2199.0,1500.666667,993.6666667000003
AIPL1,290.0,238.0,261.0,223.0,180.0,263.0,204.0,217.3333333,243.6666667
AIRE,-165.0,75.0,-145.0,-167.0,-145.66666669999995,-143.33333330000005,-145.66666669999995,-140.33333330000002,-104.6666667
AJAP1,164.0,243.0,231.0,232.0,139.66666669999998,138.66666669999998,194.0,147.33333330000005,161.66666669999995
AK1,921.0,1348.0,1105.0,965.0,2481.333333,804.6666667000002,930.3333332999997,629.3333332999998,425.6666667
AK2,3161.0,3710.0,3431.0,1940.0,2179.666667,3303.0,3052.666667,2522.666667,3116.666667
AK4,712.0,1181.0,1365.0,1291.0,576.3333332999998,272.6666667,3425.333333,4720.666667,1820.0
AK5,111.0,275.0,133.0,359.0,92.3333333,246.6666667,170.0,141.66666669999995,182.3333333
AK6,1328.0,1707.0,1322.0,1731.0,1964.666667,2437.666667,1385.0,2972.333333,3938.333333
AKAP1,1072.0,1128.0,3140.0,4293.0,1203.333333,1400.333333,1627.333333,2114.333333,2176.333333
AKAP10,552.0,394.0,453.0,298.0,693.3333332999998,1054.333333,415.0,421.33333330000005,930.3333332999997
AKAP11,708.0,594.0,817.0,998.0,1313.0,1303.666667,730.0,1253.0,2334.333333
AKAP12,336.0,13.0,98.0,-8.0,3788.0,162.0,2726.333333,7659.0,-8.666666699999999
AKAP13,449.0,537.0,455.0,283.0,1120.333333,635.6666667000002,338.0,770.0,286.0
AKAP17A,748.0,820.0,814.0,1108.0,856.3333332999997,1018.0,504.6666667,971.6666667000003,1280.0
AKAP2,150.0,145.0,176.0,49.0,1263.0,100.6666667,778.0,1944.333333,206.0
AKAP3,88.0,335.0,242.0,145.0,391.3333333,371.0,217.3333333,181.0,140.33333330000002
AKAP4,-64.0,43.0,-74.0,-51.0,-39.3333333,-23.0,-66.33333329999999,-42.3333333,-46.0
AKAP5,23.0,49.0,112.0,-43.0,11.6666667,27.0,-13.6666667,46.3333333,-20.0
AKAP6,243.0,340.0,445.0,530.0,316.0,306.0,327.3333333,294.0,344.0
AKAP7,609.0,581.0,164.0,300.0,315.0,432.0,181.0,124.3333333,1248.0
AKAP8,1517.0,2028.0,2408.0,2562.0,1099.666667,1520.333333,3023.0,1685.0,1406.333333
AKAP8L,133.0,240.0,136.0,180.0,129.0,138.66666669999998,238.3333333,161.33333330000005,160.33333330000005
AKAP9,4287.0,5202.0,3079.0,4045.0,1510.0,2938.666667,2307.0,1842.0,1695.3333329999996
AKIP1,1328.0,1256.0,1314.0,770.0,1745.3333329999996,674.0,1279.666667,2347.666667,1469.0
AKIRIN1,-3.0,-30.0,-98.0,-60.0,95.3333333,204.0,-15.6666667,315.0,234.0
AKR1A1,8100.0,7963.0,9543.0,4972.0,6083.333333,5595.0,3798.0,2043.333333,4686.666667
AKR1B1,998.0,284.0,228.0,174.0,3726.0,854.0,32929.0,17099.0,118.0
AKR1B10,-18.0,-20.0,489.0,102.0,140.33333330000002,1112.0,4466.333333,3804.333333,166.33333330000005
AKR1C1,459.0,774.0,473.0,573.0,1064.666667,699.0,2943.0,1931.333333,7682.0
AKR1C2,291.0,520.0,658.0,284.0,977.6666667000003,625.0,2680.0,1674.0,8157.666667
AKR1C3,389.0,338.0,203.0,-10.0,306.0,1018.333333,2706.0,958.3333332999997,2155.666667
AKR1C4,158.0,127.0,158.0,114.0,111.0,105.6666667,79.33333329999998,113.0,117.6666667
AKR1D1,118.0,176.0,107.0,144.0,62.6666667,55.0,63.3333333,80.33333329999998,178.33333330000005
AKR7A2,11187.0,17314.0,4385.0,3961.0,3758.666667,9087.333333,5746.0,2708.333333,3940.0
AKR7A3,3494.0,4957.0,1189.0,916.0,343.6666667,1227.666667,393.3333333,341.0,1112.333333
AKT1,214.0,-7.0,264.0,356.0,169.33333330000005,640.3333332999998,135.33333330000002,430.33333330000005,131.6666667
AKT2,-1.0,62.0,110.0,52.0,0.3333333,12.0,72.33333329999998,33.6666667,42.0
AKT3,530.0,750.0,300.0,603.0,1704.3333329999996,437.6666667,600.6666667000002,454.33333330000005,4451.333333
AKTIP,470.0,284.0,81.0,214.0,636.0,2898.0,270.3333333,343.0,321.0
ALAD,754.0,674.0,1504.0,870.0,816.6666667000002,750.3333332999998,761.6666667000002,1190.333333,803.0
ALAS1,2011.0,2578.0,2452.0,1749.0,1091.0,1455.666667,2269.333333,1344.666667,1247.0
ALAS2,-137.0,-43.0,44.0,12.0,-56.0,-154.66666669999995,-18.6666667,-59.3333333,-138.33333330000002
ALB,94.0,88.0,99.0,147.0,69.66666670000001,67.0,79.33333329999998,65.66666670000001,45.0
ALCAM,8052.0,9399.0,20970.0,10979.0,2102.0,1838.0,146.66666669999995,304.3333333,674.6666667000002
ALDH18A1,441.0,472.0,607.0,699.0,904.0,1373.0,406.3333333,716.6666667000002,1618.333333
ALDH1A1,66.0,69.0,27.0,62.0,11.3333333,57.3333333,-3.0,-57.0,5.3333333
ALDH1A2,2143.0,255.0,216.0,240.0,14816.66667,660.0,253.0,231.3333333,288.3333333
ALDH1A3,897.0,-99.0,622.0,351.0,4308.333333,223.3333333,2301.0,5621.666667,-65.66666670000001
ALDH1B1,75.0,73.0,194.0,157.0,221.3333333,128.3333333,321.0,236.6666667,149.33333330000005
ALDH1L1,135.0,344.0,318.0,157.0,385.0,217.3333333,203.0,159.0,177.33333330000005
ALDH2,2203.0,2698.0,3729.0,3425.0,5861.666667,1375.333333,867.3333332999997,598.0,936.6666667000003
ALDH3A1,-35.0,-2.0,64.0,-91.0,-73.0,-77.33333329999998,49.6666667,-29.3333333,-1.0
ALDH3A2,2079.0,1859.0,1423.0,872.0,3767.333333,7450.0,941.0,810.6666667000002,5365.333333
ALDH3B1,529.0,382.0,321.0,397.0,1313.666667,290.6666667,628.0,369.3333333,205.3333333
ALDH3B2,11392.0,10724.0,3698.0,1881.0,224.0,3355.0,307.3333333,509.0,773.6666667000002
ALDH4A1,619.0,1128.0,1024.0,422.0,224.0,357.6666667,204.0,121.0,182.6666667
ALDH5A1,932.0,1315.0,420.0,275.0,887.0,1214.666667,246.0,671.0,881.3333332999997
ALDH6A1,2469.0,3141.0,4394.0,5898.0,1469.333333,1773.6666670000004,2243.666667,1412.666667,949.0
ALDH7A1,1517.0,887.0,1842.0,2158.0,1048.333333,919.6666667000003,421.6666667,769.6666667000002,1436.0
ALDH8A1,368.0,301.0,140.0,144.0,11704.0,543.0,87.33333329999998,103.6666667,165.66666669999995
ALDH9A1,8418.0,8584.0,6500.0,7207.0,8529.333333,6839.0,3118.0,3090.666667,13520.66667
ALDOA,10494.0,9166.0,13233.0,9950.0,13448.33333,15205.33333,12289.66667,7331.0,9042.333333
ALDOAP2,-43.0,-59.0,-70.0,-15.0,-40.6666667,-35.6666667,-17.0,-25.0,-75.66666670000002
ALDOB,613.0,774.0,747.0,496.0,342.0,341.3333333,549.0,459.33333330000005,569.3333332999998
ALDOC,988.0,629.0,1049.0,891.0,628.6666667000002,902.3333332999997,1438.0,759.3333332999998,901.0
ALG11,4805.0,4668.0,4115.0,4575.0,3002.0,3059.333333,1307.333333,1600.0,4934.0
ALG12,172.0,71.0,-35.0,-4.0,180.6666667,71.66666670000002,-109.6666667,-103.0,-37.3333333
ALG13,694.0,1220.0,447.0,965.0,882.0,1891.333333,591.0,911.3333332999997,922.6666667000003
ALG3,1128.0,1142.0,1981.0,1169.0,1609.333333,1395.333333,1175.0,1020.333333,1770.0
ALG5,6756.0,6624.0,4732.0,6961.0,8537.666667,5759.0,3547.0,4773.0,9011.0
ALG6,2029.0,2302.0,932.0,1632.0,2013.333333,3454.666667,1316.666667,2168.0,4525.666667
ALG8,2336.0,1906.0,3369.0,4334.0,6563.333333,31927.33333,3814.666667,3794.666667,4213.333333
ALG9,336.0,212.0,844.0,659.0,622.3333332999998,371.0,1151.0,733.3333332999998,443.6666667
ALK,181.0,240.0,256.0,223.0,104.0,104.6666667,109.3333333,226.6666667,183.3333333
ALKBH1,880.0,771.0,1082.0,1856.0,1108.666667,1616.0,1377.0,1381.666667,856.6666667000003
ALKBH4,37.0,36.0,-33.0,6.0,65.0,113.3333333,137.33333330000002,3.3333333,14.6666667
ALLC,307.0,172.0,180.0,49.0,63.3333333,149.66666669999995,158.33333330000005,-77.66666670000002,72.0
ALMS1,2109.0,2879.0,1363.0,1417.0,1113.0,1296.666667,1481.0,1420.333333,1445.666667
ALOX12,106.0,113.0,207.0,197.0,94.0,86.0,160.66666669999995,35.0,52.0
ALOX12B,66.0,155.0,148.0,112.0,58.0,8.3333333,150.33333330000005,62.6666667,62.3333333
ALOX12P2,66.0,149.0,155.0,253.0,265.6666667,309.0,256.3333333,142.0,12.3333333
ALOX15,146.0,102.0,132.0,27.0,270.3333333,219.6666667,73.33333329999998,30.3333333,22.0
ALOX15B,240.0,242.0,996.0,460.0,225.3333333,247.6666667,218.3333333,187.6666667,261.3333333
ALOX5,960.0,331.0,351.0,410.0,4259.333333,1456.0,263.3333333,737.0,282.0
ALOX5AP,1019.0,715.0,775.0,717.0,2629.333333,567.3333332999998,666.6666667000002,481.0,645.6666667000002
ALOXE3,510.0,640.0,1019.0,1380.0,733.0,428.33333330000005,1163.666667,599.6666667000002,753.3333332999998
ALPI,-160.0,-128.0,-94.0,-211.0,-163.0,-195.6666667,-159.0,-143.0,-165.66666669999995
ALPK1,749.0,452.0,735.0,1202.0,416.3333333,909.3333332999997,64.66666670000001,-29.0,484.0
ALPK3,-124.0,-101.0,-92.0,131.0,82.33333329999998,17.0,33.6666667,-3.0,9.3333333
ALPL,317.0,338.0,102.0,175.0,141.66666669999995,121.0,125.6666667,135.0,159.66666669999995
ALPP,35.0,-37.0,6.0,-13.0,-10.0,-62.3333333,-12.6666667,-21.3333333,-19.6666667
ALS2CL,837.0,1234.0,950.0,1052.0,746.3333332999998,637.3333332999998,1131.666667,679.6666667000002,769.6666667000002
ALX1,-16.0,-11.0,115.0,31.0,93.6666667,54.6666667,83.0,97.6666667,130.3333333
ALX3,337.0,237.0,257.0,220.0,250.3333333,231.6666667,330.3333333,262.6666667,274.6666667
ALX4,-24.0,101.0,53.0,15.0,194.0,47.6666667,101.6666667,71.66666670000002,27.6666667
AMACR,761.0,936.0,642.0,953.0,734.3333332999998,759.0,457.6666667,468.33333330000005,1396.666667
AMBN,-6.0,-134.0,59.0,-205.0,-159.0,-183.6666667,-111.0,-136.0,-149.0
AMBP,553.0,607.0,405.0,474.0,213.0,495.33333330000005,410.3333333,287.6666667,373.6666667
AMBRA1,525.0,534.0,531.0,669.0,685.0,636.3333332999998,561.3333332999998,586.6666667000002,718.3333332999998
AMD1,986.0,568.0,1711.0,3594.0,1674.666667,6073.0,2632.666667,3227.666667,4316.0
AMDHD2,6.0,85.0,53.0,133.0,19.6666667,35.0,91.0,-20.3333333,33.0
AMELX,171.0,292.0,209.0,181.0,109.3333333,143.0,264.6666667,174.0,186.6666667
AMELY,103.0,269.0,112.0,140.0,165.33333330000005,131.3333333,167.0,188.0,148.33333330000005
AMFR,621.0,457.0,211.0,298.0,573.0,1450.0,310.3333333,561.0,705.0
AMH,-108.0,-26.0,-108.0,-20.0,-73.0,-36.3333333,-50.0,-61.6666667,26.3333333
AMHR2,97.0,139.0,-32.0,-19.0,109.6666667,39.3333333,62.3333333,-37.3333333,59.0
AMIGO2,4840.0,5957.0,4079.0,5626.0,606.0,6705.333333,9463.0,15728.0,9978.0
AMIGO3,1384.0,1194.0,1863.0,1004.0,1036.333333,1251.0,637.0,426.33333330000005,764.0
AMMECR1,1383.0,607.0,1572.0,1486.0,1146.333333,3035.666667,1304.666667,1709.0,1345.666667
AMN,46.0,98.0,74.0,44.0,77.33333329999998,121.3333333,101.6666667,113.6666667,32.6666667
AMOT,225.0,386.0,462.0,248.0,298.0,231.3333333,147.0,167.0,294.6666667
AMOTL2,2386.0,2080.0,1377.0,1340.0,3972.0,1757.6666670000004,2617.333333,5154.333333,1874.0
AMPD1,311.0,292.0,422.0,248.0,208.3333333,161.66666669999995,225.3333333,103.0,196.3333333
AMPD2,1637.0,1228.0,821.0,1200.0,2866.666667,1106.666667,1600.333333,1041.333333,1134.333333
AMPD3,949.0,885.0,790.0,479.0,999.6666667000003,715.6666667000002,1326.333333,1003.666667,402.0
AMPH,3739.0,3290.0,314.0,116.0,252.6666667,1553.333333,163.33333330000005,243.6666667,279.3333333
AMT,845.0,763.0,999.0,1257.0,1125.333333,649.0,971.0,597.6666667000002,623.3333332999998
AMZ2,1891.0,1647.0,1420.0,1334.0,2493.666667,3933.0,1408.0,1693.3333329999996,2361.0
ANAPC1,498.0,534.0,658.0,857.0,573.0,572.0,1044.666667,1104.666667,430.0
ANAPC10,263.0,161.0,136.0,241.0,188.6666667,613.0,147.66666669999995,565.3333332999998,836.3333332999998
ANAPC13,9085.0,8940.0,10715.0,8372.0,9417.0,9972.333333,13716.33333,15896.0,9701.333333
ANAPC15,668.0,897.0,1380.0,1060.0,1045.0,808.3333332999998,1119.333333,879.3333332999997,750.0
ANAPC2,16.0,52.0,133.0,168.0,122.3333333,140.66666669999998,154.33333330000005,108.6666667,46.0
ANAPC5,4956.0,4180.0,7023.0,6619.0,6222.333333,7650.666667,8128.0,3377.0,4906.0
ANG,323.0,401.0,533.0,129.0,340.6666667,539.0,291.3333333,160.33333330000005,597.3333332999998
ANGEL1,727.0,766.0,955.0,945.0,590.3333332999998,572.0,1131.666667,612.6666667000002,562.0
ANGEL2,4223.0,5555.0,2035.0,3043.0,1089.666667,1844.333333,1209.666667,1455.333333,6135.666667
ANGPT1,339.0,656.0,385.0,463.0,246.3333333,254.6666667,316.3333333,309.0,368.6666667
ANGPT2,-19.0,-43.0,-46.0,-25.0,-12.3333333,-47.3333333,-9.3333333,-34.6666667,-83.0
ANGPT4,-158.0,-76.0,-100.0,-90.0,168.66666669999995,149.66666669999995,-59.0,-12.6666667,-43.6666667
ANGPTL2,619.0,825.0,706.0,479.0,1170.0,315.0,1492.666667,875.0,362.0
ANGPTL3,-31.0,-58.0,-30.0,-26.0,-40.3333333,-41.6666667,-57.0,-16.3333333,-24.6666667
ANGPTL4,226.0,109.0,174.0,160.0,184.0,57.6666667,1133.333333,529.6666667,151.33333330000005
ANGPTL7,29.0,17.0,37.0,69.0,98.6666667,44.3333333,18.6666667,-28.6666667,38.0
ANK1,280.0,421.0,3514.0,1761.0,140.0,155.0,801.0,529.6666667,128.3333333
ANK2,160.0,345.0,308.0,212.0,239.6666667,154.33333330000005,170.0,177.33333330000005,375.3333333
ANK3,4427.0,5097.0,5330.0,5537.0,404.0,3958.333333,2899.0,2543.666667,1638.333333
ANKEF1,772.0,1050.0,744.0,988.0,106.0,217.6666667,295.3333333,266.3333333,353.0
ANKFY1,258.0,321.0,245.0,344.0,180.6666667,216.3333333,267.6666667,231.3333333,166.66666669999995
ANKH,26.0,18.0,57.0,-34.0,18.6666667,-6.3333333,-41.0,11.0,25.3333333
ANKHD1,1400.0,1655.0,1808.0,1563.0,1269.333333,1082.0,1008.0,1348.333333,2928.333333
ANKLE2,462.0,349.0,373.0,500.0,677.6666667000002,1189.666667,350.0,789.0,723.0
ANKMY1,-38.0,9.0,-31.0,-4.0,-44.0,-59.6666667,-19.0,-60.3333333,51.0
ANKMY2,1596.0,1548.0,565.0,469.0,1521.666667,2340.0,1809.666667,2458.0,673.3333332999998
ANKRA2,1792.0,2143.0,770.0,1057.0,1124.666667,2053.666667,667.3333332999998,1199.666667,2070.333333
ANKRD1,-56.0,64.0,88.0,88.0,87.66666670000002,84.0,42.0,78.66666670000002,30.6666667
ANKRD10,984.0,999.0,497.0,1396.0,1254.333333,1165.333333,663.6666667000002,664.0,2403.0
ANKRD10-IT1,5141.0,6798.0,5059.0,10054.0,2897.333333,3528.666667,5255.333333,3180.0,2047.0
ANKRD11,48.0,23.0,46.0,41.0,160.0,161.66666669999995,120.0,208.0,90.0
ANKRD12,280.0,271.0,366.0,671.0,478.6666667,815.6666667000002,753.6666667000002,1283.0,643.6666667000002
ANKRD17,949.0,892.0,1069.0,1131.0,1080.0,3569.333333,731.6666667000002,1107.0,1136.666667
ANKRD2,-62.0,-74.0,-42.0,-15.0,-29.0,-100.6666667,13.3333333,-69.33333329999999,-94.3333333
ANKRD26,243.0,252.0,269.0,248.0,112.3333333,367.0,182.3333333,217.6666667,342.6666667
ANKRD27,1349.0,1463.0,1069.0,2153.0,1613.0,1837.0,3368.333333,3027.666667,1447.0
ANKRD28,1672.0,2407.0,485.0,750.0,516.3333333,577.3333332999998,1114.0,1185.0,940.6666667000003
ANKRD34C,59.0,93.0,65.0,104.0,89.66666670000002,69.33333329999999,23.6666667,47.0,69.0
ANKRD36,25.0,37.0,74.0,-26.0,27.3333333,0.3333333,41.6666667,222.3333333,13.0
ANKRD36B,45.0,97.0,13.0,133.0,59.3333333,65.33333329999999,78.66666670000002,244.6666667,96.3333333
ANKRD36BP2,-8.0,1.0,-2.0,-1.0,-9.3333333,-25.3333333,-10.3333333,-17.3333333,23.6666667
ANKRD40,877.0,904.0,383.0,891.0,467.6666667,1228.0,540.6666667000002,675.3333332999998,745.3333332999998
ANKRD46,946.0,996.0,746.0,1106.0,1356.666667,4715.333333,672.6666667000002,2535.0,3232.0
ANKRD49,870.0,340.0,864.0,984.0,1123.666667,908.6666667000003,575.6666667000002,782.3333332999998,640.6666667000002
ANKRD53,-93.0,17.0,-24.0,-57.0,-127.6666667,-108.0,6.6666667,-49.0,-100.0
ANKRD55,188.0,148.0,172.0,101.0,439.0,263.6666667,208.0,175.33333330000005,118.6666667
ANKRD6,178.0,88.0,213.0,168.0,340.6666667,49.3333333,93.3333333,81.0,376.0
ANKRD7,-27.0,64.0,39.0,52.0,48.0,2.0,33.3333333,35.3333333,8.666666699999999
ANKS1A,1460.0,1744.0,3135.0,2979.0,912.3333332999997,1996.0,2518.0,2669.666667,1764.6666670000004
ANKS1B,-87.0,-8.0,-6.0,-53.0,-2.6666667,2.0,-8.666666699999999,-53.3333333,27.0
ANKZF1,-236.0,-378.0,-133.0,-178.0,-74.33333329999998,-93.6666667,197.3333333,95.3333333,-158.33333330000005
ANO1,528.0,725.0,221.0,618.0,362.0,6289.0,121.3333333,453.0,101.0
ANO10,1577.0,2239.0,2585.0,1836.0,977.3333332999997,1475.333333,531.3333333,332.0,383.6666667
ANO2,-159.0,206.0,108.0,52.0,168.33333330000005,376.3333333,119.0,85.33333329999998,171.33333330000005
ANO3,57.0,150.0,67.0,25.0,22.3333333,47.0,73.66666670000002,32.6666667,90.0
ANP32A,2759.0,2398.0,1060.0,1903.0,990.6666667000003,2548.0,1049.666667,1489.666667,2931.0
ANP32A-IT1,-11.0,47.0,25.0,-25.0,42.0,63.3333333,14.3333333,6.3333333,40.3333333
ANP32B,20914.0,21590.0,31458.0,39156.0,14060.0,10214.66667,44717.33333,36116.0,24437.33333
ANP32C,-10.0,-40.0,-30.0,-7.0,-28.3333333,-14.6666667,0.6666667,-30.6666667,7.3333333
ANP32D,98.0,-19.0,99.0,144.0,-11.3333333,-55.0,38.3333333,39.3333333,119.6666667
ANP32E,6081.0,5590.0,1074.0,6039.0,3200.333333,3552.666667,4894.333333,6785.333333,9978.333333
ANPEP,234.0,115.0,-4.0,46.0,967.3333332999997,664.6666667000002,1178.666667,994.0,42.6666667
ANTXR1,13.0,-1.0,-14.0,10.0,79.0,60.3333333,26.3333333,88.0,38.6666667
ANXA1,2606.0,296.0,7221.0,1074.0,15828.66667,2937.666667,5586.333333,15076.33333,657.6666667000002
ANXA10,84.0,221.0,245.0,116.0,47.0,53.3333333,2902.333333,885.3333332999997,172.0
ANXA11,5259.0,3296.0,7273.0,3989.0,7373.666667,4378.666667,6715.666667,3774.0,2207.666667
